company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
wood doctor,,Emergency 24 Hour Locksmith,Portsmouth,,5,397,07826527179,https://www.ratedpeople.com/profile/wood-doctor,ratedpeople,1,
EPRLocksmith,,Emergency 24 Hour Locksmith,Ashford,,5,212,07454482395,https://www.ratedpeople.com/profile/eprlocksmith,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Emergency 24 Hour Locksmith,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
MM Smooth Constructions,,Emergency 24 Hour Locksmith,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
Aaron Construction,,Emergency 24 Hour Locksmith,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
JE LOCKSMITH,,Emergency 24 Hour Locksmith,Horsham,,5,154,07850043801,https://www.ratedpeople.com/profile/je-locksmith,ratedpeople,1,
Your Property Developers,,Emergency 24 Hour Locksmith,Stanmore,,4.5,136,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,Emergency 24 Hour Locksmith,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
LOCKSMITH EMERGENCIES LTD,,Emergency 24 Hour Locksmith,Harrow,,5,118,07950287429,https://www.ratedpeople.com/profile/lock-smith-emergencies,ratedpeople,1,
Antis Laipaks,,Emergency 24 Hour Locksmith,London,,5,117,,https://www.ratedpeople.com/profile/antis-laipaks,ratedpeople,1,
CLEAN GREEN TEAM LIMITED,,Emergency 24 Hour Locksmith,,,9,113,07900480364,https://www.ratedpeople.com/profile/cleangreenteam,ratedpeople,1,
Property Maintenance,,Emergency 24 Hour Locksmith,London,,5,109,07306334177,https://www.ratedpeople.com/profile/filip-golisz,ratedpeople,1,
Oliver Deyoung,,Emergency 24 Hour Locksmith,Camberley,,5,106,,https://www.ratedpeople.com/profile/lt-construction-ashford,ratedpeople,1,
MH Electrical & Property Services,,Emergency 24 Hour Locksmith,Clacton-on-sea,,5,95,,https://www.ratedpeople.com/profile/mh-electrical-property-services,ratedpeople,1,
