company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,External Wall Painting,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
Lockhart Roofing and Brickwork Services,,External Wall Painting,Bracknell,,5,571,,https://www.ratedpeople.com/profile/lockhart-roofing,ratedpeople,1,
Rushymead General Maintenance,,External Wall Painting,Amersham,,5,323,,https://www.ratedpeople.com/profile/rushymead-general-maintenance,ratedpeople,1,
ElectricFix Science Ltd,,External Wall Painting,London,,5,263,07833231034,https://www.ratedpeople.com/profile/electricfix-science,ratedpeople,1,
ES Electrical & Building Services,,External Wall Painting,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
Vio\\'s Property Maintenance LTD,,External Wall Painting,Leicester,,5,347,07477502628,https://www.ratedpeople.com/profile/vios-property-maintance,ratedpeople,1,
Crystal Home Improvement & Gardening Services,,External Wall Painting,London,,5,207,07894249212,https://www.ratedpeople.com/profile/o-and-t-builders,ratedpeople,1,
RJ Mullan,,External Wall Painting,London,,5,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,External Wall Painting,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
PREMIER ROOFING & GUTTERS LIMITED,,External Wall Painting,Ox33 1xw,,5,194,07551880009,https://www.ratedpeople.com/profile/premier-roofing-gutters-and-driveways-limited,ratedpeople,1,
MM Smooth Constructions,,External Wall Painting,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
S R DEANE BUILDING SERVICES,,External Wall Painting,Bishop's Stortford,,5,193,,https://www.ratedpeople.com/profile/s-r-deane,ratedpeople,1,
Spraytex Exteriors,,External Wall Painting,Leeds,,5,199,01134840084,https://www.ratedpeople.com/profile/spraytex,ratedpeople,1,
Cooper & Sons,,External Wall Painting,Staines-upon-thames,,5,175,,https://www.ratedpeople.com/profile/cooperandsons,ratedpeople,1,
Aaron Construction,,External Wall Painting,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
SMALL STONE MAINTENANCE SERVICES,,External Wall Painting,London,,5,168,07956840625,https://www.ratedpeople.com/profile/abdul-mumit,ratedpeople,1,
County Roofing & Building LLP,,External Wall Painting,Bracknell,,5,157,,https://www.ratedpeople.com/profile/county-roofing-and-building-llp,ratedpeople,1,
Your Property Developers,,External Wall Painting,Stanmore,,4.5,136,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,External Wall Painting,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Universeal home improvements,,External Wall Painting,Slough,,5,129,,https://www.ratedpeople.com/profile/universeal-home-improvements,ratedpeople,1,
FlowTeck Roofing,,External Wall Painting,Pershore,,5,271,,https://www.ratedpeople.com/profile/flowteck-roofing,ratedpeople,1,
G R JONES BRICKWORK LIMITED,,External Wall Painting,Bargoed,,5,152,,https://www.ratedpeople.com/profile/g-r-jones-brickwork-limited,ratedpeople,1,
Combat Property Maintenance,,External Wall Painting,Cardiff,,5,147,07766951287,https://www.ratedpeople.com/profile/combat-property-maintenance,ratedpeople,1,
Jay's Property Maintainance,,External Wall Painting,Sandhurst,,5,124,07769792908,https://www.ratedpeople.com/profile/jays-property-maintainance,ratedpeople,1,
Newman & Sons,,External Wall Painting,Reading,,5,123,,https://www.ratedpeople.com/profile/newman-and-sons,ratedpeople,1,
DRAGON construction and maintenance servises,,External Wall Painting,Bristol,,5,117,,https://www.ratedpeople.com/profile/dragon-construction-and-maintenance-servises,ratedpeople,1,
Viktor,,External Wall Painting,bristol,,5,106,,https://www.ratedpeople.com/profile/viktor,ratedpeople,1,
Skyline roofers,,External Wall Painting,Street,,4,96,,https://www.ratedpeople.com/profile/skyline-roofers,ratedpeople,1,
Southwest Plastering & Building Services,,External Wall Painting,Exeter,,5,91,07426524789,https://www.ratedpeople.com/profile/capital-plastering,ratedpeople,1,
Underwood home improvements an maintenance,,External Wall Painting,Bristol,,5,90,,https://www.ratedpeople.com/profile/underwood-home-improvements-an-maintenance,ratedpeople,1,
