company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Folarinmaintains,,Security Systems Alarms,United Kingdom,,5,870,07877099631,https://www.ratedpeople.com/profile/folarinmaintains,ratedpeople,1,
Cn Construction&Gardening Ltd,,Security Systems Alarms,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
J B CARPENTRY,,Security Systems Alarms,Chislehurst,,5,495,07904988509,https://www.ratedpeople.com/profile/j-b-carpentry-south-east,ratedpeople,1,
wood doctor,,Security Systems Alarms,Portsmouth,,5,397,07826527179,https://www.ratedpeople.com/profile/wood-doctor,ratedpeople,1,
Electro Flame LTD,,Security Systems Alarms,Croydon,,5,323,07864393584,https://www.ratedpeople.com/profile/electro-flame,ratedpeople,1,
Rushymead General Maintenance,,Security Systems Alarms,Amersham,,5,323,,https://www.ratedpeople.com/profile/rushymead-general-maintenance,ratedpeople,1,
Instalex,,Security Systems Alarms,Maidstone,,5,293,07919311808,https://www.ratedpeople.com/profile/instalex-south-east,ratedpeople,1,
ElectricFix Science Ltd,,Security Systems Alarms,London,,5,263,07833231034,https://www.ratedpeople.com/profile/electricfix-science,ratedpeople,1,
ES Electrical & Building Services,,Security Systems Alarms,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
AM Electrical,,Security Systems Alarms,London,,5,255,07714188241,https://www.ratedpeople.com/profile/am-electrical-brent,ratedpeople,1,
CFC Ltd.,,Security Systems Alarms,Bushey,,5,250,,https://www.ratedpeople.com/profile/cfc,ratedpeople,1,
Chameleon Refurbs,,Security Systems Alarms,Cambridge,,5,245,07572886121,https://www.ratedpeople.com/profile/the-green-machine,ratedpeople,1,
Core Electrical South LTD,,Security Systems Alarms,Crawley,,5,218,,https://www.ratedpeople.com/profile/core-electrical-south,ratedpeople,1,
EPRLocksmith,,Security Systems Alarms,Ashford,,5,212,07454482395,https://www.ratedpeople.com/profile/eprlocksmith,ratedpeople,1,
Modern Bathrooms LT,,Security Systems Alarms,Gravesend,,5,209,,https://www.ratedpeople.com/profile/modern-living,ratedpeople,1,
RJ Mullan,,Security Systems Alarms,London,,5,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Security Systems Alarms,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
olliver hanrahan,,Security Systems Alarms,,,10,194,07861192239,https://www.ratedpeople.com/profile/olliehanrahan,ratedpeople,1,
MM Smooth Constructions,,Security Systems Alarms,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
Jack Henry,,Security Systems Alarms,Glasgow,,4.5,192,,https://www.ratedpeople.com/profile/jack-henry,ratedpeople,1,
AA Electrical,,Security Systems Alarms,Bridgend,,5,190,07427331243,https://www.ratedpeople.com/profile/aa-electrical-bridgend,ratedpeople,1,
CES Electrical,,Security Systems Alarms,Fareham,,5,165,07551419190,https://www.ratedpeople.com/profile/christian-walker,ratedpeople,1,
Fuse Electrical Services,,Security Systems Alarms,Brecon,,5,159,07966371707,https://www.ratedpeople.com/profile/fuse-electrical-services-brecon,ratedpeople,1,
1st Choice Landscaping and Groundwork,,Security Systems Alarms,Caerphilly,,5,118,07811334542,https://www.ratedpeople.com/profile/1st-choice-landscaping-and-groundwork,ratedpeople,1,
DRAGON construction and maintenance servises,,Security Systems Alarms,Bristol,,5,117,,https://www.ratedpeople.com/profile/dragon-construction-and-maintenance-servises,ratedpeople,1,
JD services,,Security Systems Alarms,Berkshire,,5,107,,https://www.ratedpeople.com/profile/jd-services-bracknell,ratedpeople,1,
Neil Corcoran Electrical Contractor,,Security Systems Alarms,Ferndale,,5,90,,https://www.ratedpeople.com/profile/neil-corcoran-electrical-contractor,ratedpeople,1,
Roof & Electrical Technicians,,Security Systems Alarms,Bridgend,,4.5,84,,https://www.ratedpeople.com/profile/advanced-management-services,ratedpeople,1,
Locksmith 247 LTD,,Security Systems Alarms,Hilda Vale,,4.5,83,,https://www.ratedpeople.com/profile/jjp-locks,ratedpeople,1,
d lee & sons property maintenance,,Security Systems Alarms,Weston-super-Mare,,5,82,,https://www.ratedpeople.com/profile/d-lee-and-sons-property-maintenance,ratedpeople,1,
Third Generation Electrical,,Security Systems Alarms,Bristol,,5,80,,https://www.ratedpeople.com/profile/third-generation-electrical,ratedpeople,1,
Tsakonas Electrical Services,,Security Systems Alarms,Potters Bar,,5,80,,https://www.ratedpeople.com/profile/tsakonas-electrical-services,ratedpeople,1,
Father\\'s House Carpentry/Painting & Decorating Services,,Security Systems Alarms,Bath,,5,76,07504088436,https://www.ratedpeople.com/profile/fathers-house-carpentry,ratedpeople,1,
Mikelectrics,,Security Systems Alarms,Cardiff,,5,76,07747534616,https://www.ratedpeople.com/profile/michael-barrett,ratedpeople,1,
JH Mapp Fencing and Landscaping,,Security Systems Alarms,Ebbw Vale,,5,75,,https://www.ratedpeople.com/profile/jhmappfencing,ratedpeople,1,
lockstar locksmith ltd,,Security Systems Alarms,Birmingham,,4.5,65,,https://www.ratedpeople.com/profile/lockstar-locksmith,ratedpeople,1,
SERGIU NASALEAN,,Security Systems Alarms,Cheltenham,,5,65,,https://www.ratedpeople.com/profile/sergiu-nasalean,ratedpeople,1,
Denton Electrical,,Security Systems Alarms,Chepstow,,5,64,07789393404,https://www.ratedpeople.com/profile/denton-electrical,ratedpeople,1,
MK 24/7 SERVICES LTD,,Security Systems Alarms,Bristol,,5,62,,https://www.ratedpeople.com/profile/timurs-mjagkijs,ratedpeople,1,
Tv Tonys,,Security Systems Alarms,Manchester,,5,674,,https://www.ratedpeople.com/profile/tv-tonys,ratedpeople,1,
TC Property Renovations,,Security Systems Alarms,Road,,5,253,,https://www.ratedpeople.com/profile/tc-joinery,ratedpeople,1,
TJ Electrical & Property Services,,Security Systems Alarms,York,,5,186,,https://www.ratedpeople.com/profile/tracey-deprise,ratedpeople,1,
BM Electrical,,Security Systems Alarms,Colne,,5,170,07716099689,https://www.ratedpeople.com/profile/bm-electrical-colne,ratedpeople,1,
ACM Renewable Solutions,,Security Systems Alarms,Houghton Le Spring,,5,158,,https://www.ratedpeople.com/profile/tm-electrics,ratedpeople,1,
NTRT Electrical and Construction Ltd,,Security Systems Alarms,Belmont Business Park,,5,133,07453379223,https://www.ratedpeople.com/profile/nikolaos-tatos,ratedpeople,1,
M.P.E.,,Security Systems Alarms,Whitley Bay,,5,94,,https://www.ratedpeople.com/profile/mpe-burnley,ratedpeople,1,
ELECTRICAL CONTRACTING SERVICES,,Security Systems Alarms,Newcastle upon Tyne,,5,92,,https://www.ratedpeople.com/profile/electrical-contrating-services,ratedpeople,1,
DOWN TO EARTH ELECTRICAL,,Security Systems Alarms,Morpeth,,5,91,07908958965,https://www.ratedpeople.com/profile/down-to-earth-electrical-consett,ratedpeople,1,
Capital Roofing & Landscaping,,Security Systems Alarms,County Durham,,5,87,,https://www.ratedpeople.com/profile/kj-roofing-and-gardening-maintenance,ratedpeople,1,
KLR DESIGN,,Security Systems Alarms,Blairgowrie,,5,79,,https://www.ratedpeople.com/profile/mark-richardson-blairgowrie,ratedpeople,1,
DMH Contracts,,Security Systems Alarms,,,10,77,07831214581,https://www.ratedpeople.com/profile/think-heating,ratedpeople,1,
T7 ELECTRICAL & BUILDING LTD,,Security Systems Alarms,Gateshead,,5,64,07492414410,https://www.ratedpeople.com/profile/t7-electrical-building,ratedpeople,1,
Drake and Sons,,Security Systems Alarms,Queensbury,,5,63,,https://www.ratedpeople.com/profile/drake-and-sons,ratedpeople,1,
Buster Construction and Renovations,,Security Systems Alarms,Biggar,,5,60,07517633213,https://www.ratedpeople.com/profile/buster-construction-and-renovations,ratedpeople,1,
luxury spaces,,Security Systems Alarms,Dunfermline,,5,136,07763510006,https://www.ratedpeople.com/profile/aaron-montgomery,ratedpeople,1,
North Ace Electrics,,Security Systems Alarms,,,10,53,07590107118,https://www.ratedpeople.com/profile/sa-electrical-newcastle-upon-tyne,ratedpeople,1,
Fortify Locksmiths,,Security Systems Alarms,Newcastle Upon Tyne,,5,48,,https://www.ratedpeople.com/profile/fortify-locksmiths,ratedpeople,1,
Jim’s Electrical Services,,Security Systems Alarms,Paisley,,5,509,07784136347,https://www.ratedpeople.com/profile/electrical-services-scotland,ratedpeople,1,
PJG Electrical Installations,,Security Systems Alarms,Glasgow,,5,372,,https://www.ratedpeople.com/profile/pjg-electrical-installations,ratedpeople,1,
Vision TV and Security,,Security Systems Alarms,Glasgow,,5,337,07502228884,https://www.ratedpeople.com/profile/vision-tv-and-security,ratedpeople,1,
Budex Developments,,Security Systems Alarms,Perth,,4.5,47,,https://www.ratedpeople.com/profile/budex-developments,ratedpeople,1,
Bannachan Security Installations,,Security Systems Alarms,Glasgow,,5,40,,https://www.ratedpeople.com/profile/bannachan-installations,ratedpeople,1,
StapleCarpets,,Security Systems Alarms,City,,5,29,07543538404,https://www.ratedpeople.com/profile/staplecarpets,ratedpeople,1,
Insite Teknical,,Security Systems Alarms,Glasgow,,5,26,07956031026,https://www.ratedpeople.com/profile/insite-teknical,ratedpeople,1,
Neil Middleton,,Security Systems Alarms,Banchory,,4.5,22,,https://www.ratedpeople.com/profile/neil-middleton,ratedpeople,1,
Painter Tom,,Security Systems Alarms,Coals Naughton,,5,18,,https://www.ratedpeople.com/profile/painter-tom-alloa,ratedpeople,1,
Home Repair UK,,Security Systems Alarms,Motherwell,,5,18,,https://www.ratedpeople.com/profile/home-repair-uk,ratedpeople,1,
Pearl Contracts,,Security Systems Alarms,Montrose,,5,14,,https://www.ratedpeople.com/profile/pearl-contracts,ratedpeople,1,
Precision Projects Stirling,,Security Systems Alarms,Falkirk,,5,14,,https://www.ratedpeople.com/profile/wdjoinery,ratedpeople,1,
Intielectric Ltd,,Security Systems Alarms,,,9,11,,https://www.ratedpeople.com/profile/intielectric-,ratedpeople,1,
Smart Security Services,,Security Systems Alarms,Glasgow,,5,9,,https://www.ratedpeople.com/profile/smart-security-services-glasgow,ratedpeople,1,
Macklin Glazing,,Security Systems Alarms,Motherwell,,4.5,10,,https://www.ratedpeople.com/profile/macklin-glazing,ratedpeople,1,
Proline Assembly Services,,Security Systems Alarms,Glasgow,,5,4,,https://www.ratedpeople.com/profile/prolinetiling,ratedpeople,1,
