company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Ashmark Roofing & General Builders Ltd,Mr William,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.97,69,,https://www.checkatrade.com/trades/ashmarkroofinggeneralbuildersltd,checkatrade,1,
Kinson & Birch Ltd,Mr Jimmy,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.52,714,,https://www.checkatrade.com/trades/kinsonandbirchltd,checkatrade,1,
Thistle Roofing Services,Mr Darren,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.89,54,,https://www.checkatrade.com/trades/thistleroofingservices1099533,checkatrade,1,
Crow Roofing Ltd,Mr Joe,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,10,167,,https://www.checkatrade.com/trades/crowroofing | https://www.myjobquote.co.uk/t/so-roofing | https://www.myjobquote.co.uk/t/so-roofing | https://www.myjobquote.co.uk/t/rl-roofing-8 | https://www.myjobquote.co.uk/t/rl-roofing-8 | https://www.myjobquote.co.uk/t/pco-roofing-ltd | https://www.myjobquote.co.uk/t/pco-roofing-ltd | https://www.myjobquote.co.uk/t/sross-roofing | https://www.myjobquote.co.uk/t/sross-roofing | https://www.myjobquote.co.uk/t/ajw-roofing-2 | https://www.myjobquote.co.uk/t/ajw-roofing-2 | https://www.myjobquote.co.uk/t/oh-roofing-1 | https://www.myjobquote.co.uk/t/oh-roofing-1 | https://www.myjobquote.co.uk/t/drs-roofing-2 | https://www.myjobquote.co.uk/t/drs-roofing-2 | https://www.myjobquote.co.uk/t/love-roofing | https://www.myjobquote.co.uk/t/love-roofing | https://www.myjobquote.co.uk/t/jr-roofing-18 | https://www.myjobquote.co.uk/t/jr-roofing-18 | https://www.myjobquote.co.uk/t/s-mullan-roofing | https://www.myjobquote.co.uk/t/s-mullan-roofing | https://www.myjobquote.co.uk/t/dco-roofing | https://www.myjobquote.co.uk/t/dco-roofing | https://www.myjobquote.co.uk/t/rj-roofing-10 | https://www.myjobquote.co.uk/t/rj-roofing-10 | https://www.myjobquote.co.uk/t/ch-roofing-4 | https://www.myjobquote.co.uk/t/ch-roofing-4 | https://www.myjobquote.co.uk/t/enviro-flat-roofing | https://www.myjobquote.co.uk/t/enviro-flat-roofing | https://www.myjobquote.co.uk/t/drone-roofing-1 | https://www.myjobquote.co.uk/t/drone-roofing-1 | https://www.myjobquote.co.uk/t/aw-roofing-ltd-2 | https://www.myjobquote.co.uk/t/aw-roofing-ltd-2 | https://www.myjobquote.co.uk/t/cj-roofing-9 | https://www.myjobquote.co.uk/t/cj-roofing-9 | https://www.myjobquote.co.uk/t/mbhomeinprovements | https://www.myjobquote.co.uk/t/mbhomeinprovements,"checkatrade, myjobquote",2,
TC Roofing,Mr. Anthony Clarke,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.89,141,07418368334,https://www.checkatrade.com/trades/tcroofing1007448 | https://www.myjobquote.co.uk/t/anr-roofing | https://www.myjobquote.co.uk/t/anr-roofing | https://www.myjobquote.co.uk/t/any-roofing | https://www.myjobquote.co.uk/t/any-roofing | https://www.myjobquote.co.uk/t/jjk-roofing | https://www.myjobquote.co.uk/t/jjk-roofing | https://www.myjobquote.co.uk/t/jb-roofing-14 | https://www.myjobquote.co.uk/t/jb-roofing-14 | https://www.myjobquote.co.uk/t/ajc-roofing-1 | https://www.myjobquote.co.uk/t/ajc-roofing-1 | https://www.myjobquote.co.uk/t/js-roofing-38 | https://www.myjobquote.co.uk/t/js-roofing-38 | https://www.myjobquote.co.uk/t/pwa-roofing | https://www.myjobquote.co.uk/t/pwa-roofing | https://www.myjobquote.co.uk/t/csfroofing-ltd | https://www.myjobquote.co.uk/t/csfroofing-ltd | https://www.myjobquote.co.uk/t/wg-roofing-ltd | https://www.myjobquote.co.uk/t/wg-roofing-ltd | https://www.myjobquote.co.uk/t/ee-roofing-ltd | https://www.myjobquote.co.uk/t/ee-roofing-ltd | https://www.myjobquote.co.uk/t/sc-roofing-5 | https://www.myjobquote.co.uk/t/sc-roofing-5 | https://www.myjobquote.co.uk/t/gpr-roofing-1 | https://www.myjobquote.co.uk/t/gpr-roofing-1 | https://www.myjobquote.co.uk/t/sb-roofing-7 | https://www.myjobquote.co.uk/t/sb-roofing-7 | https://www.myjobquote.co.uk/t/3droofing | https://www.myjobquote.co.uk/t/3droofing | https://www.myjobquote.co.uk/t/as-roofing-3 | https://www.myjobquote.co.uk/t/as-roofing-3 | https://www.myjobquote.co.uk/t/l-c-roofing | https://www.myjobquote.co.uk/t/l-c-roofing | https://www.myjobquote.co.uk/t/tqroofing | https://www.myjobquote.co.uk/t/tqroofing | https://www.myjobquote.co.uk/t/kl-roofing-1 | https://www.myjobquote.co.uk/t/kl-roofing-1 | https://www.myjobquote.co.uk/t/pad-roofing | https://www.myjobquote.co.uk/t/pad-roofing | https://www.myjobquote.co.uk/t/roof-repair-edinburgh-limited | https://www.myjobquote.co.uk/t/roof-repair-edinburgh-limited | https://www.myjobquote.co.uk/t/gi-roofing-1 | https://www.myjobquote.co.uk/t/gi-roofing-1 | https://www.myjobquote.co.uk/t/lmb-roofing-ltd | https://www.myjobquote.co.uk/t/lmb-roofing-ltd | https://www.myjobquote.co.uk/t/lc-roofing-2 | https://www.myjobquote.co.uk/t/lc-roofing-2 | https://www.myjobquote.co.uk/t/bcm-roofing | https://www.myjobquote.co.uk/t/bcm-roofing | https://www.myjobquote.co.uk/t/ssr-roofing | https://www.myjobquote.co.uk/t/ssr-roofing | https://www.myjobquote.co.uk/t/js-roofing-7 | https://www.myjobquote.co.uk/t/js-roofing-7 | https://www.myjobquote.co.uk/t/jjp-roofing | https://www.myjobquote.co.uk/t/jjp-roofing | https://www.myjobquote.co.uk/t/hitch-roofing | https://www.myjobquote.co.uk/t/hitch-roofing | https://www.myjobquote.co.uk/t/jms-roofing | https://www.myjobquote.co.uk/t/jms-roofing | https://www.myjobquote.co.uk/t/stewarts-contracts | https://www.myjobquote.co.uk/t/stewarts-contracts | https://www.myjobquote.co.uk/t/jj-roofing-15 | https://www.myjobquote.co.uk/t/jj-roofing-15 | https://www.myjobquote.co.uk/t/jm-roofing-18 | https://www.myjobquote.co.uk/t/jm-roofing-18 | https://www.myjobquote.co.uk/t/tnt-roofing-3 | https://www.myjobquote.co.uk/t/tnt-roofing-3 | https://www.myjobquote.co.uk/t/mrl-roofing | https://www.myjobquote.co.uk/t/mrl-roofing | https://www.myjobquote.co.uk/t/mm-roofing-6 | https://www.myjobquote.co.uk/t/mm-roofing-6 | https://www.myjobquote.co.uk/t/ak2-roofing-1 | https://www.myjobquote.co.uk/t/ak2-roofing-1 | https://www.myjobquote.co.uk/t/lml-roofing | https://www.myjobquote.co.uk/t/lml-roofing | https://www.myjobquote.co.uk/t/jlroofing-1 | https://www.myjobquote.co.uk/t/jlroofing-1 | https://www.myjobquote.co.uk/t/wf-roofing-1 | https://www.myjobquote.co.uk/t/wf-roofing-1 | https://www.myjobquote.co.uk/t/mm-roofing-2 | https://www.myjobquote.co.uk/t/mm-roofing-2 | https://www.myjobquote.co.uk/t/jd-roofing-24 | https://www.myjobquote.co.uk/t/jd-roofing-24 | https://www.myjobquote.co.uk/t/ds-roofing-10 | https://www.myjobquote.co.uk/t/ds-roofing-10 | https://www.myjobquote.co.uk/t/ln-roofing | https://www.myjobquote.co.uk/t/ln-roofing | https://www.myjobquote.co.uk/t/lg-roofing-2 | https://www.myjobquote.co.uk/t/roofing-83 | https://www.myjobquote.co.uk/t/francesco-1,"checkatrade, myjobquote",2,
Toproofers Ltd,Mr Marius,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.88,89,,https://www.checkatrade.com/trades/toproofers,checkatrade,1,
ATLAS HOME IMPROVEMENTS LIMITED,Mr. Mark Nugent,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.88,67,,https://www.checkatrade.com/trades/atlashomeimprovementslimited934713 | https://www.myjobquote.co.uk/t/agl-home-improvements | https://www.myjobquote.co.uk/t/agl-home-improvements | https://www.myjobquote.co.uk/t/ajs-home-improvements-2 | https://www.myjobquote.co.uk/t/ajs-home-improvements-2 | https://www.myjobquote.co.uk/t/acs-home-improvements-2 | https://www.myjobquote.co.uk/t/acs-home-improvements-2,"checkatrade, myjobquote",2,
Broadoak Home Improvements Ltd,Mr. John Carey,Roofer,you,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,10,54,,https://www.checkatrade.com/trades/broadoakhomeimprovementsltd,checkatrade,1,
Roofcare of London,Ms Jemma,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,9.79,11,,https://www.checkatrade.com/trades/roofcareoflondon5932305,checkatrade,1,
Archrise Roofing,Mr Servet,Roofer,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header,10,76,,https://www.checkatrade.com/trades/archriseroofing1121325,checkatrade,1,
