company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,Dry Lining Plasterboard Repair,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
A & K Contractor Services,,Dry Lining Plasterboard Repair,London,,4.5,594,07939990252,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople,1,
Rushymead General Maintenance,,Dry Lining Plasterboard Repair,Amersham,,5,323,,https://www.ratedpeople.com/profile/rushymead-general-maintenance,ratedpeople,1,
Ziyad Construction,,Dry Lining Plasterboard Repair,London,,4.5,300,,https://www.ratedpeople.com/profile/ziyad-construction,ratedpeople,1,
ES Electrical & Building Services,,Dry Lining Plasterboard Repair,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
Vio\\'s Property Maintenance LTD,,Dry Lining Plasterboard Repair,Leicester,,5,347,07477502628,https://www.ratedpeople.com/profile/vios-property-maintance,ratedpeople,1,
Chameleon Refurbs,,Dry Lining Plasterboard Repair,Cambridge,,5,245,07572886121,https://www.ratedpeople.com/profile/the-green-machine,ratedpeople,1,
Modern Bathrooms LT,,Dry Lining Plasterboard Repair,Gravesend,,5,209,,https://www.ratedpeople.com/profile/modern-living,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Dry Lining Plasterboard Repair,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
MM Smooth Constructions,,Dry Lining Plasterboard Repair,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
S R DEANE BUILDING SERVICES,,Dry Lining Plasterboard Repair,Bishop's Stortford,,5,193,,https://www.ratedpeople.com/profile/s-r-deane,ratedpeople,1,
Aaron Construction,,Dry Lining Plasterboard Repair,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
Mark Keeley Plastering and Rendering services,,Dry Lining Plasterboard Repair,West Malling,,5,171,,https://www.ratedpeople.com/profile/mark-keeley-plastering-and-rendering-services,ratedpeople,1,
G&G Plastering,,Dry Lining Plasterboard Repair,Bushey,,5,163,07879920588,https://www.ratedpeople.com/profile/george-plastering,ratedpeople,1,
Princes Paving and building,,Dry Lining Plasterboard Repair,Princes Risborough,,5,158,,https://www.ratedpeople.com/profile/princes-paving-and-building,ratedpeople,1,
Dec The Plasterer,,Dry Lining Plasterboard Repair,Ockendon,,5,153,,https://www.ratedpeople.com/profile/dec-the-plasterer,ratedpeople,1,
Bespoke Flooring Solutions,,Dry Lining Plasterboard Repair,London,,5,145,,https://www.ratedpeople.com/profile/bespoke-flooring-solutions,ratedpeople,1,
Your Property Developers,,Dry Lining Plasterboard Repair,Stanmore,,4.5,136,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,Dry Lining Plasterboard Repair,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Gabriel-Construction,,Dry Lining Plasterboard Repair,Harrow,,5,134,,https://www.ratedpeople.com/profile/gabriel-construction,ratedpeople,1,
LB plastering,,Dry Lining Plasterboard Repair,Aberdare,,5,322,,https://www.ratedpeople.com/profile/lb-plastering-1,ratedpeople,1,
CS Plastering,,Dry Lining Plasterboard Repair,Abergavenny,,5,173,07881556940,https://www.ratedpeople.com/profile/charles-snell,ratedpeople,1,
G R JONES BRICKWORK LIMITED,,Dry Lining Plasterboard Repair,Bargoed,,5,152,,https://www.ratedpeople.com/profile/g-r-jones-brickwork-limited,ratedpeople,1,
Jay's Property Maintainance,,Dry Lining Plasterboard Repair,Sandhurst,,5,124,07769792908,https://www.ratedpeople.com/profile/jays-property-maintainance,ratedpeople,1,
Viktor,,Dry Lining Plasterboard Repair,bristol,,5,106,,https://www.ratedpeople.com/profile/viktor,ratedpeople,1,
RSM Building Services,,Dry Lining Plasterboard Repair,Bristol,,4.5,99,,https://www.ratedpeople.com/profile/rsm-bristol,ratedpeople,1,
Southwest Plastering & Building Services,,Dry Lining Plasterboard Repair,Exeter,,5,91,07426524789,https://www.ratedpeople.com/profile/capital-plastering,ratedpeople,1,
Underwood home improvements an maintenance,,Dry Lining Plasterboard Repair,Bristol,,5,90,,https://www.ratedpeople.com/profile/underwood-home-improvements-an-maintenance,ratedpeople,1,
Property Renovation&Decorating Services,,Dry Lining Plasterboard Repair,Watford,,5,199,07448421376,https://www.ratedpeople.com/profile/renovations-painting-watford,ratedpeople,1,
Bristol House Extensions,,Dry Lining Plasterboard Repair,Bristol,,5,79,07576561625,https://www.ratedpeople.com/profile/bristol-house-extensions,ratedpeople,1,
Apex Plastering & Building Services,,Dry Lining Plasterboard Repair,LLANELLI,,5,76,,https://www.ratedpeople.com/profile/apex-plastering-and-building-services,ratedpeople,1,
blink installation,,Dry Lining Plasterboard Repair,City,,5,71,,https://www.ratedpeople.com/profile/blink-installation,ratedpeople,1,
Wayne Parker,,Dry Lining Plasterboard Repair,Midsomer Norton,,5,69,,https://www.ratedpeople.com/profile/wayne-parker,ratedpeople,1,
Newman Plastering,,Dry Lining Plasterboard Repair,Bristol,,5,68,07588770040,https://www.ratedpeople.com/profile/newman-plastering,ratedpeople,1,
P H Plasterers,,Dry Lining Plasterboard Repair,Cardiff,,5,67,07811966217,https://www.ratedpeople.com/profile/p-h-plasterers,ratedpeople,1,
SERGIU NASALEAN,,Dry Lining Plasterboard Repair,Cheltenham,,5,65,,https://www.ratedpeople.com/profile/sergiu-nasalean,ratedpeople,1,
Wise E.P.R LTD,,Dry Lining Plasterboard Repair,Stroud,,4.5,63,,https://www.ratedpeople.com/profile/plumbwise,ratedpeople,1,
DW HOME IMPROVEMENTS,,Dry Lining Plasterboard Repair,Newport,,5,60,07891965802,https://www.ratedpeople.com/profile/dw-carpentry-newport,ratedpeople,1,
