company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
D&S Plumbing and Heating Services,,Electric Boiler Installation,Uxbridge,,5,819,07737716360,https://www.ratedpeople.com/profile/d-s-plumbing-and-building,ratedpeople,1,
Cn Construction&Gardening Ltd,,Electric Boiler Installation,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
K Marsh Plumbing & Heating LTD,,Electric Boiler Installation,Mitcham,,4.5,518,07776027235,https://www.ratedpeople.com/profile/k-marsh-plumbing-and-heating,ratedpeople,1,
Nick Plumbing,,Electric Boiler Installation,Morden,,5,317,,https://www.ratedpeople.com/profile/nick-plumbing,ratedpeople,1,
Ziyad Construction,,Electric Boiler Installation,London,,4.5,300,,https://www.ratedpeople.com/profile/ziyad-construction,ratedpeople,1,
ElectricFix Science Ltd,,Electric Boiler Installation,London,,5,263,07833231034,https://www.ratedpeople.com/profile/electricfix-science,ratedpeople,1,
ES Electrical & Building Services,,Electric Boiler Installation,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
London Gas,,Electric Boiler Installation,London,,5,260,07909903256,https://www.ratedpeople.com/profile/london-gas,ratedpeople,1,
Plumb London,,Electric Boiler Installation,Pinner,,4.5,209,,https://www.ratedpeople.com/profile/heating-engineers-london-limited,ratedpeople,1,
Lewis Willoughby,,Electric Boiler Installation,Dunmow,,5,198,,https://www.ratedpeople.com/profile/lewis-willoughby,ratedpeople,1,
All Time Heating and Plumbing,,Electric Boiler Installation,Uxbridge,,5,193,,https://www.ratedpeople.com/profile/jack-cooper,ratedpeople,1,
Jack Henry,,Electric Boiler Installation,Glasgow,,4.5,192,,https://www.ratedpeople.com/profile/jack-henry,ratedpeople,1,
Draiton Plumbing,,Electric Boiler Installation,,,9,190,,https://www.ratedpeople.com/profile/draiton-plumbing,ratedpeople,1,
jwrogers plumbing/heating,,Electric Boiler Installation,Reading,,5,182,,https://www.ratedpeople.com/profile/jwrogers-plumbingheating,ratedpeople,1,
Aaron Construction,,Electric Boiler Installation,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
DPS Gas Works Plumbing & Heating,,Electric Boiler Installation,Bedford,,4.5,168,,https://www.ratedpeople.com/profile/dps-gas-works-plumbing-and-heating,ratedpeople,1,
SMALL STONE MAINTENANCE SERVICES,,Electric Boiler Installation,London,,5,168,07956840625,https://www.ratedpeople.com/profile/abdul-mumit,ratedpeople,1,
Hey Plumber,,Electric Boiler Installation,Greater London,,5,207,07898417544,https://www.ratedpeople.com/profile/fadi-jameel,ratedpeople,1,
Dartford Plumbing (DPMS) LTD,,Electric Boiler Installation,Dartford,,4.5,157,,https://www.ratedpeople.com/profile/rbp-services,ratedpeople,1,
FLETCHERS HEATING SERVICES,,Electric Boiler Installation,Braintree,,5,154,,https://www.ratedpeople.com/profile/fletchers-heating-services,ratedpeople,1,
Hayes plumbing and Property services,,Electric Boiler Installation,Bridgend,,5,144,,https://www.ratedpeople.com/profile/hayes-plumbing-and-property-services,ratedpeople,1,
Integrity Plumbing Heating and Gas,,Electric Boiler Installation,Swindon,,4.5,128,07944471799,https://www.ratedpeople.com/profile/trc-plumbing-heating-and-gas,ratedpeople,1,
MMP Gas,,Electric Boiler Installation,New Tredegar,,5,106,,https://www.ratedpeople.com/profile/morgan-plant,ratedpeople,1,
Plumbing Company South West UK,,Electric Boiler Installation,Street,,4.5,106,07359713971,https://www.ratedpeople.com/profile/jones-engineering-services,ratedpeople,1,
Rowland Heating,,Electric Boiler Installation,Wolverhampton,,4.5,96,,https://www.ratedpeople.com/profile/rowland-heating,ratedpeople,1,
Webb Heating services,,Electric Boiler Installation,Pontypool,,4.5,91,,https://www.ratedpeople.com/profile/webb-heating-services,ratedpeople,1,
Neil Corcoran Electrical Contractor,,Electric Boiler Installation,Ferndale,,5,90,,https://www.ratedpeople.com/profile/neil-corcoran-electrical-contractor,ratedpeople,1,
HFM Services,,Electric Boiler Installation,Llanelli,,5,72,,https://www.ratedpeople.com/profile/hfmservices,ratedpeople,1,
RightFit Redevelopments,,Electric Boiler Installation,Hengoed,,5,68,,https://www.ratedpeople.com/profile/jp-plumbing-solutions,ratedpeople,1,
Young Gas And Oil LTD,,Electric Boiler Installation,Nantwich,,4.5,64,,https://www.ratedpeople.com/profile/young-gas-and-oil,ratedpeople,1,
R&M Electrical LTD,,Electric Boiler Installation,Cardiff,,5,56,,https://www.ratedpeople.com/profile/relectrical,ratedpeople,1,
Plumbing Care Services,,Electric Boiler Installation,Bristol,,5,45,,https://www.ratedpeople.com/profile/plumbing-care-services,ratedpeople,1,
LEANDRO SILVA PLUMBING LIMITED,,Electric Boiler Installation,Wellington. Somerset,,5,43,,https://www.ratedpeople.com/profile/leandro-silva-plumbing-limited,ratedpeople,1,
NES Electrical Solutions,,Electric Boiler Installation,Newport,,5,38,07880354115,https://www.ratedpeople.com/profile/nes-electrical-solutions,ratedpeople,1,
Weagan LTD,,Electric Boiler Installation,Pontypool,,5,35,,https://www.ratedpeople.com/profile/weagan,ratedpeople,1,
