company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Plumb GP,,Emergency Plumber,2 Union Road,,4.5,1484,07788597250,https://www.ratedpeople.com/profile/plumb-gp,ratedpeople,1,
D&S Plumbing and Heating Services,,Emergency Plumber,Uxbridge,,5,819,07737716360,https://www.ratedpeople.com/profile/d-s-plumbing-and-building,ratedpeople,1,
Cn Construction&Gardening Ltd,,Emergency Plumber,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
Bc Plumbing Services,,Emergency Plumber,Oxted,,5,627,07821194571,https://www.ratedpeople.com/profile/bc-plumbing-services,ratedpeople,1,
Grip Plumbing,,Emergency Plumber,London,,5,605,07886113445,https://www.ratedpeople.com/profile/grip-plumbing,ratedpeople,1,
A & K Contractor Services,,Emergency Plumber,London,,4.5,594,07939990252,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople,1,
K Marsh Plumbing & Heating LTD,,Emergency Plumber,Mitcham,,4.5,518,07776027235,https://www.ratedpeople.com/profile/k-marsh-plumbing-and-heating,ratedpeople,1,
Resolve Plumbing Services Ltd,,Emergency Plumber,London/kent,,5,428,07878178205,https://www.ratedpeople.com/profile/resolve-plumbing-and-heating,ratedpeople,1,
Conor Lynch Plumbing & Heating,,Emergency Plumber,Hornchurch,,5,417,07767523580,https://www.ratedpeople.com/profile/conor-lynch-plumbing-and-heating,ratedpeople,1,
J.J MURPHY plumbing & heating,,Emergency Plumber,berkhampsted,,5,335,07496568368,https://www.ratedpeople.com/profile/jj-murphy-plumbing-and-heating,ratedpeople,1,
Electro Flame LTD,,Emergency Plumber,Croydon,,5,323,07864393584,https://www.ratedpeople.com/profile/electro-flame,ratedpeople,1,
Nick Plumbing,,Emergency Plumber,Morden,,5,317,,https://www.ratedpeople.com/profile/nick-plumbing,ratedpeople,1,
S&A Plumbing Services,,Emergency Plumber,LONDON,,5,311,07960660506,https://www.ratedpeople.com/profile/s-and-a,ratedpeople,1,
Ziyad Construction,,Emergency Plumber,London,,4.5,300,,https://www.ratedpeople.com/profile/ziyad-construction,ratedpeople,1,
NEE BUILDERS,,Emergency Plumber,Billericay,,5,288,07958997132,https://www.ratedpeople.com/profile/nee-builders,ratedpeople,1,
MF Plumbing and Heating,,Emergency Plumber,Barnet,,5,280,,https://www.ratedpeople.com/profile/mfplumbingandheating,ratedpeople,1,
The LOCAL Plumbers,,Emergency Plumber,Ashford,,3.5,309,07841911777,https://www.ratedpeople.com/profile/the-local-plumbers,ratedpeople,1,
RM Drainage & Plumbing,,Emergency Plumber,Rainham,,5,275,,https://www.ratedpeople.com/profile/rmdrainageandplumbing,ratedpeople,1,
ElectricFix Science Ltd,,Emergency Plumber,London,,5,263,07833231034,https://www.ratedpeople.com/profile/electricfix-science,ratedpeople,1,
