company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Electrical Maintenance Service,,Electrical Inspection Condition Report,Northolt,,4.5,1024,07852568954,https://www.ratedpeople.com/profile/electricalmaintenanceservice,ratedpeople,1,
Folarinmaintains,,Electrical Inspection Condition Report,United Kingdom,,5,870,07877099631,https://www.ratedpeople.com/profile/folarinmaintains,ratedpeople,1,
Cn Construction&Gardening Ltd,,Electrical Inspection Condition Report,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
A & K Contractor Services,,Electrical Inspection Condition Report,London,,4.5,594,07939990252,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople,1,
WH Services,,Electrical Inspection Condition Report,Horsham,,5,351,,https://www.ratedpeople.com/profile/wh-services-horsham,ratedpeople,1,
Ziyad Construction,,Electrical Inspection Condition Report,London,,4.5,300,,https://www.ratedpeople.com/profile/ziyad-construction,ratedpeople,1,
Instalex,,Electrical Inspection Condition Report,Maidstone,,5,293,07919311808,https://www.ratedpeople.com/profile/instalex-south-east,ratedpeople,1,
ElectricFix Science Ltd,,Electrical Inspection Condition Report,London,,5,263,07833231034,https://www.ratedpeople.com/profile/electricfix-science,ratedpeople,1,
ES Electrical & Building Services,,Electrical Inspection Condition Report,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
AM Electrical,,Electrical Inspection Condition Report,London,,5,255,07714188241,https://www.ratedpeople.com/profile/am-electrical-brent,ratedpeople,1,
Core Electrical South LTD,,Electrical Inspection Condition Report,Crawley,,5,218,,https://www.ratedpeople.com/profile/core-electrical-south,ratedpeople,1,
Modern Bathrooms LT,,Electrical Inspection Condition Report,Gravesend,,5,209,,https://www.ratedpeople.com/profile/modern-living,ratedpeople,1,
RJ Mullan,,Electrical Inspection Condition Report,London,,5,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Electrical Inspection Condition Report,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
MM Smooth Constructions,,Electrical Inspection Condition Report,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
S R DEANE BUILDING SERVICES,,Electrical Inspection Condition Report,Bishop's Stortford,,5,193,,https://www.ratedpeople.com/profile/s-r-deane,ratedpeople,1,
Jack Henry,,Electrical Inspection Condition Report,Glasgow,,4.5,192,,https://www.ratedpeople.com/profile/jack-henry,ratedpeople,1,
Allan Charles,,Electrical Inspection Condition Report,Ascot,,5,190,07947805529,https://www.ratedpeople.com/profile/arcconsultinguk,ratedpeople,1,
HomeSafe Electrical,,Electrical Inspection Condition Report,Birmingham,,5,188,07838273398,https://www.ratedpeople.com/profile/homesafe-electrical,ratedpeople,1,
jwrogers plumbing/heating,,Electrical Inspection Condition Report,Reading,,5,182,,https://www.ratedpeople.com/profile/jwrogers-plumbingheating,ratedpeople,1,
Clive Adams,,Electrical Inspection Condition Report,Bristol,,5,387,,https://www.ratedpeople.com/profile/clive-adams,ratedpeople,1,
FlowTeck Roofing,,Electrical Inspection Condition Report,Pershore,,5,271,,https://www.ratedpeople.com/profile/flowteck-roofing,ratedpeople,1,
AA Electrical,,Electrical Inspection Condition Report,Bridgend,,5,190,07427331243,https://www.ratedpeople.com/profile/aa-electrical-bridgend,ratedpeople,1,
Spensley Electrical Services,,Electrical Inspection Condition Report,Bristol,,5,180,,https://www.ratedpeople.com/profile/speneley-electrical-services,ratedpeople,1,
Fuse Electrical Services,,Electrical Inspection Condition Report,Brecon,,5,159,07966371707,https://www.ratedpeople.com/profile/fuse-electrical-services-brecon,ratedpeople,1,
DB Home Improvements,,Electrical Inspection Condition Report,Walsall,,4.5,133,,https://www.ratedpeople.com/profile/daniel-bradshaw,ratedpeople,1,
Jay's Property Maintainance,,Electrical Inspection Condition Report,Sandhurst,,5,124,07769792908,https://www.ratedpeople.com/profile/jays-property-maintainance,ratedpeople,1,
RSM Building Services,,Electrical Inspection Condition Report,Bristol,,4.5,99,,https://www.ratedpeople.com/profile/rsm-bristol,ratedpeople,1,
Rowland Heating,,Electrical Inspection Condition Report,Wolverhampton,,4.5,96,,https://www.ratedpeople.com/profile/rowland-heating,ratedpeople,1,
Webb Heating services,,Electrical Inspection Condition Report,Pontypool,,4.5,91,,https://www.ratedpeople.com/profile/webb-heating-services,ratedpeople,1,
Underwood home improvements an maintenance,,Electrical Inspection Condition Report,Bristol,,5,90,,https://www.ratedpeople.com/profile/underwood-home-improvements-an-maintenance,ratedpeople,1,
Neil Corcoran Electrical Contractor,,Electrical Inspection Condition Report,Ferndale,,5,90,,https://www.ratedpeople.com/profile/neil-corcoran-electrical-contractor,ratedpeople,1,
RD Electrical (SW),,Electrical Inspection Condition Report,Bristol,,5,89,,https://www.ratedpeople.com/profile/riccardo-dimeo,ratedpeople,1,
Roof & Electrical Technicians,,Electrical Inspection Condition Report,Bridgend,,4.5,84,,https://www.ratedpeople.com/profile/advanced-management-services,ratedpeople,1,
Third Generation Electrical,,Electrical Inspection Condition Report,Bristol,,5,80,,https://www.ratedpeople.com/profile/third-generation-electrical,ratedpeople,1,
Tsakonas Electrical Services,,Electrical Inspection Condition Report,Potters Bar,,5,80,,https://www.ratedpeople.com/profile/tsakonas-electrical-services,ratedpeople,1,
Mikelectrics,,Electrical Inspection Condition Report,Cardiff,,5,76,07747534616,https://www.ratedpeople.com/profile/michael-barrett,ratedpeople,1,
JH Mapp Fencing and Landscaping,,Electrical Inspection Condition Report,Ebbw Vale,,5,75,,https://www.ratedpeople.com/profile/jhmappfencing,ratedpeople,1,
Wayne Parker,,Electrical Inspection Condition Report,Midsomer Norton,,5,69,,https://www.ratedpeople.com/profile/wayne-parker,ratedpeople,1,
