company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
E&G Audio Visual Solutions,,Aerial Installer,London and Surrey,https://www.trustagarage.com/,4.98,218,07360 268734,,trustatrader,1,
Sirius AV,,Aerial Installer,"Uxbridge, Harrow, Wembley and the surrounding London areas",https://www.siriusav.co.uk/,4.93,55,07307 202812,,trustatrader,1,
Media Services 1 Ltd,,Aerial Installer,"Enfield, Barnet,Islington, Finsbury Park, St John's Wood, Kilburn, Muswell Hill, Hampstead, Bays",https://mediaservices1.co.uk/,4.93,188,07360 268134,https://www.trustatrader.com/traders/media-services-1-ltd-aerial-satellite-installation-haringey,trustatrader,1,
Caversham Radio,,Aerial Installer,North London,https://www.cavershamradiostores.co.uk/,4.94,56,07307 206703,,trustatrader,1,
Wrights Solutions,,Aerial Installer,"Hertfordshire, Essex, London and surrounding areas",http://www.wrightssolutions.co.uk/,4.98,439,07360 267739,https://www.trustatrader.com/traders/wrights-solutions-aerial-satellite-installation-watford | https://www.trustatrader.com/traders/wrights-solutions-aerial-satellite-installation-hatfield-and-hertford | https://www.trustatrader.com/traders/wrights-solutions-aerial-satellite-installation-dacorum- | https://www.trustatrader.com/traders/wrights-solutions-aerial-satellite-installation-luton | https://www.trustatrader.com/traders/wrights-solutions-aerial-satellite-installation-chilterns,trustatrader,1,
Spot on Services,,Aerial Installer,"London, Surrey and surrounding areas",https://www.spotonservices.uk/,4.99,244,07360 496482,,trustatrader,1,
Top Signal Service,,Aerial Installer,"Lewisham, Dulwich, Peckham, Forrest Hill, Catford, Greenwich, Brixton, Blackheath, Sydenham, Dep",http://www.topsignalservice.co.uk/,4.99,57,07360 277148,,trustatrader,1,
ISS Aerial & Satellites,,Aerial Installer,"St Albans, Watford, Hemel Hempstead, Hertford, Enfield, Barnet, Berkhamstead, Potters Bar and No",http://www.isselectrical.co.uk/,4.9,3130,07307 209756,https://www.trustatrader.com/traders/iss-aerial-satellites-aerial-satellite-installation-st-albans | https://www.trustatrader.com/traders/iss-aerial-satellites-aerial-satellite-installation-northampton-south | https://www.trustatrader.com/traders/iss-electrical-contractors-property-services-limited-aerial-satellite-installation-royston-sawbridgeworth-and-buntingford | https://www.trustatrader.com/traders/iss-aerial-satellites-aerial-satellite-installation-new-forest-north | https://www.trustatrader.com/traders/iss-aerial-satellites-aerial-satellite-installation-bedford,trustatrader,1,
Digital Satellite & Aerial Services Ltd,,Aerial Installer,"all of London, Kent, Sussex and Essex",http://digitalsatelliteservice.co.uk/,4.87,192,07307 214185,https://www.trustatrader.com/traders/digital-satellite-aerial-services-ltd-aerial-satellite-installation-dartford,trustatrader,1,
Mediacoms Limited,,Aerial Installer,"London, Essex and Herts",http://www.mediacoms.co.uk/,4.89,150,07307 204573,https://www.trustatrader.com/traders/mediacoms-limited-aerial-satellite-installation-east-hertfordshire,trustatrader,1,
"Advantage Aerials, Biggleswade",,Aerial Installer,Herts,http://www.advantageaerials.co.uk/,4.97,222,07360 496125,https://www.trustatrader.com/traders/advantage-aerials-aerial-and-satellite-installation-mid-bedfordshire-south-bedfordshire,trustatrader,1,
