company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Issa Services,,Builder,,,4.9,33,,https://www.myjobquote.co.uk/t/issa-services | https://www.myjobquote.co.uk/t/issa-services,myjobquote,1,
L.G building,,Builder,,,5,2,,https://www.myjobquote.co.uk/t/lg-building-1 | https://www.myjobquote.co.uk/t/lg-building-1,myjobquote,1,
Dfinal Touch Engineering Ltd,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/dfinal-touch-engineering-ltd | https://www.myjobquote.co.uk/t/dfinal-touch-engineering-ltd,myjobquote,1,
Building construction and innovation ltd,,Builder,,,5,1,07418368597,https://www.myjobquote.co.uk/t/building-construction-and-innovation-ltd | https://www.myjobquote.co.uk/t/building-construction-and-innovation-ltd,myjobquote,1,
EK Building Construction,,Builder,,,5,8,,https://www.myjobquote.co.uk/t/ek-building-construction | https://www.myjobquote.co.uk/t/ek-building-construction,myjobquote,1,
Brentwood bathrooms ltd,,Builder,,,5,2,,https://www.myjobquote.co.uk/t/brentwood-bathrooms-ltd | https://www.myjobquote.co.uk/t/brentwood-bathrooms-ltd,myjobquote,1,
Komfort builders,,Builder,,,4,1,,https://www.myjobquote.co.uk/t/komfort-builders | https://www.myjobquote.co.uk/t/komfort-builders,myjobquote,1,
Oresti paving &  construction LTD,,Builder,,,5,5,,https://www.myjobquote.co.uk/t/oresti-paving-construction-ltd | https://www.myjobquote.co.uk/t/oresti-paving-construction-ltd,myjobquote,1,
NLD.London,,Builder,,,5,3,,https://www.myjobquote.co.uk/t/nldlondon | https://www.myjobquote.co.uk/t/nldlondon,myjobquote,1,
Allan & Sons Renovations Limited,,Builder,,,5,2,,https://www.myjobquote.co.uk/t/allan-sons-renovations-limited | https://www.myjobquote.co.uk/t/allan-sons-renovations-limited,myjobquote,1,
DFLCONSTRUCTIONSERVICES,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/dflconstructionservices | https://www.myjobquote.co.uk/t/dflconstructionservices,myjobquote,1,
Tuti Builders,,Builder,,,5,6,07418340400,https://www.myjobquote.co.uk/t/tuti-builders | https://www.myjobquote.co.uk/t/tuti-builders,myjobquote,1,
Bob Building,,Builder,,,5,4,,https://www.myjobquote.co.uk/t/bob-building-1 | https://www.myjobquote.co.uk/t/bob-building-1,myjobquote,1,
EWM Design & Build Ltd,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/ewm-design-build-ltd | https://www.myjobquote.co.uk/t/ewm-design-build-ltd,myjobquote,1,
Todor Tosev,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/todor-tosev | https://www.myjobquote.co.uk/t/todor-tosev,myjobquote,1,
JK Building Services,,Builder,,,5,4,,https://www.myjobquote.co.uk/t/jk-building-services-2 | https://www.myjobquote.co.uk/t/jk-building-services-2,myjobquote,1,
Silver Prism Construction Ltd,,Builder,,,5,4,,https://www.myjobquote.co.uk/t/silver-prism-construction-ltd | https://www.myjobquote.co.uk/t/silver-prism-construction-ltd,myjobquote,1,
AJD prooperty investment LTD,,Builder,,,5,3,,https://www.myjobquote.co.uk/t/ajd-prooperty-investment-ltd | https://www.myjobquote.co.uk/t/ajd-prooperty-investment-ltd,myjobquote,1,
Idlcontractors,,Builder,,,5,2,,https://www.myjobquote.co.uk/t/idlcontractors | https://www.myjobquote.co.uk/t/idlcontractors,myjobquote,1,
Phoenix property solutions,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/phoenix-property-solutions | https://www.myjobquote.co.uk/t/phoenix-property-solutions,myjobquote,1,
ASVIV LTD,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/asviv-ltd | https://www.myjobquote.co.uk/t/asviv-ltd,myjobquote,1,
JMC Build Ltd,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/jmc-build-ltd,myjobquote,1,
Mena contractor ltd,,Builder,,,5,2,,https://www.myjobquote.co.uk/t/mena-contractor-ltd | https://www.myjobquote.co.uk/t/mena-contractor-ltd,myjobquote,1,
David general construction LTD,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/david-general-construction-ltd | https://www.myjobquote.co.uk/t/david-general-construction-ltd,myjobquote,1,
Eduard,,Builder,,,5,1,07418318147,https://www.myjobquote.co.uk/t/eduard-10 | https://www.myjobquote.co.uk/t/eduard-10,myjobquote,1,
AdrianSobolak,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/adriansobolak | https://www.myjobquote.co.uk/t/adriansobolak,myjobquote,1,
TSMD Properties Ltd,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/tsmd-properties-ltd | https://www.myjobquote.co.uk/t/tsmd-properties-ltd,myjobquote,1,
Temple Fortune Construction,,Builder,,,5,7,,https://www.myjobquote.co.uk/t/temple-fortune-construction | https://www.myjobquote.co.uk/t/temple-fortune-construction,myjobquote,1,
Jack chapman,,Builder,,,4,2,,https://www.myjobquote.co.uk/t/jack-chapman-1 | https://www.myjobquote.co.uk/t/jack-chapman-1,myjobquote,1,
Fix It Right,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/fix-it-right-3 | https://www.myjobquote.co.uk/t/fix-it-right-3,myjobquote,1,
Vasilica Adamuta LTD,,Builder,,,5,1,,https://www.myjobquote.co.uk/t/vasilica-adamuta-ltd-1 | https://www.myjobquote.co.uk/t/vasilica-adamuta-ltd-1,myjobquote,1,
