company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,Fitted Bedrooms Wardrobes,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
J B CARPENTRY,,Fitted Bedrooms Wardrobes,Chislehurst,,5,495,07904988509,https://www.ratedpeople.com/profile/j-b-carpentry-south-east,ratedpeople,1,
wood doctor,,Fitted Bedrooms Wardrobes,Portsmouth,,5,397,07826527179,https://www.ratedpeople.com/profile/wood-doctor,ratedpeople,1,
ES Electrical & Building Services,,Fitted Bedrooms Wardrobes,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
RJ Mullan,,Fitted Bedrooms Wardrobes,London,,5,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Fitted Bedrooms Wardrobes,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
MM Smooth Constructions,,Fitted Bedrooms Wardrobes,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
S R DEANE BUILDING SERVICES,,Fitted Bedrooms Wardrobes,Bishop's Stortford,,5,193,,https://www.ratedpeople.com/profile/s-r-deane,ratedpeople,1,
Aaron Construction,,Fitted Bedrooms Wardrobes,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
W & M Home Renovations,,Fitted Bedrooms Wardrobes,Stafford,,5,156,,https://www.ratedpeople.com/profile/wm-homerenovation,ratedpeople,1,
CMS Carpentry,,Fitted Bedrooms Wardrobes,Olney,,5,149,,https://www.ratedpeople.com/profile/cms-carpentry,ratedpeople,1,
Your Property Developers,,Fitted Bedrooms Wardrobes,Stanmore,,4.5,136,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,Fitted Bedrooms Wardrobes,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Aureliu-TopArtCraft.,,Fitted Bedrooms Wardrobes,London,,5,128,07779783333,https://www.ratedpeople.com/profile/aureliu-peche,ratedpeople,1,
ge carpentry services,,Fitted Bedrooms Wardrobes,Worcester Park,,5,123,07818325397,https://www.ratedpeople.com/profile/ge-carpentry-services,ratedpeople,1,
JGWoodworking,,Fitted Bedrooms Wardrobes,,,10,123,,https://www.ratedpeople.com/profile/jgwoodworking,ratedpeople,1,
Antis Laipaks,,Fitted Bedrooms Wardrobes,London,,5,117,,https://www.ratedpeople.com/profile/antis-laipaks,ratedpeople,1,
Strong Wood Carpentry,,Fitted Bedrooms Wardrobes,Romsey,,5,115,,https://www.ratedpeople.com/profile/balint-bora-carpentry,ratedpeople,1,
Hollywood joinery an maintenance,,Fitted Bedrooms Wardrobes,England,,5,113,,https://www.ratedpeople.com/profile/hollywood-joinery-an-maintenance,ratedpeople,1,
CLEAN GREEN TEAM LIMITED,,Fitted Bedrooms Wardrobes,,,9,113,07900480364,https://www.ratedpeople.com/profile/cleangreenteam,ratedpeople,1,
