company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,General Fitted Furniture,,,10,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
J B CARPENTRY,,General Fitted Furniture,,,10,495,07904988509,https://www.ratedpeople.com/profile/j-b-carpentry-south-east,ratedpeople,1,
wood doctor,,General Fitted Furniture,,,10,397,07826527179,https://www.ratedpeople.com/profile/wood-doctor,ratedpeople,1,
Electro Flame LTD,,General Fitted Furniture,,,10,323,07864393584,https://www.ratedpeople.com/profile/electro-flame,ratedpeople,1,
Rushymead General Maintenance,,General Fitted Furniture,,,10,322,,https://www.ratedpeople.com/profile/rushymead-general-maintenance,ratedpeople,1,
ES Electrical & Building Services,,General Fitted Furniture,,,10,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
CFC Ltd.,,General Fitted Furniture,,,10,250,,https://www.ratedpeople.com/profile/cfc,ratedpeople,1,
RJ Mullan,,General Fitted Furniture,,,10,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,General Fitted Furniture,,,10,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
MM Smooth Constructions,,General Fitted Furniture,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
S R DEANE BUILDING SERVICES,,General Fitted Furniture,,,10,193,,https://www.ratedpeople.com/profile/s-r-deane,ratedpeople,1,
Aaron Construction,,General Fitted Furniture,,,10,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
W & M Home Renovations,,General Fitted Furniture,,,10,156,,https://www.ratedpeople.com/profile/wm-homerenovation,ratedpeople,1,
arkadiusz debski,,General Fitted Furniture,,,10,154,,https://www.ratedpeople.com/profile/arkadiusz-debski,ratedpeople,1,
CMS Carpentry,,General Fitted Furniture,,,10,149,,https://www.ratedpeople.com/profile/cms-carpentry,ratedpeople,1,
Your Property Developers,,General Fitted Furniture,,,9,136,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,General Fitted Furniture,,,10,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Aureliu-TopArtCraft.,,General Fitted Furniture,,,10,128,07779783333,https://www.ratedpeople.com/profile/aureliu-peche,ratedpeople,1,
S & H Builders,,General Fitted Furniture,,,9,127,,https://www.ratedpeople.com/profile/s-and-h-builders,ratedpeople,1,
ge carpentry services,,General Fitted Furniture,,,10,123,07818325397,https://www.ratedpeople.com/profile/ge-carpentry-services,ratedpeople,1,
Top Notch Joinery,,General Fitted Furniture,,,10,366,07561197281,https://www.ratedpeople.com/profile/adam-unwin-carpentry,ratedpeople,1,
DB Home Improvements,,General Fitted Furniture,,,9,133,,https://www.ratedpeople.com/profile/daniel-bradshaw,ratedpeople,1,
steve seymour carpentry,,General Fitted Furniture,,,10,130,,https://www.ratedpeople.com/profile/steve-seymour-carpentry-plymouth,ratedpeople,1,
1st Choice Landscaping and Groundwork,,General Fitted Furniture,,,10,118,07811334542,https://www.ratedpeople.com/profile/1st-choice-landscaping-and-groundwork,ratedpeople,1,
RSM Building Services,,General Fitted Furniture,,,9,99,,https://www.ratedpeople.com/profile/rsm-bristol,ratedpeople,1,
Underwood home improvements an maintenance,,General Fitted Furniture,,,10,90,,https://www.ratedpeople.com/profile/underwood-home-improvements-an-maintenance,ratedpeople,1,
Chris' Home Services,,General Fitted Furniture,,,10,82,,https://www.ratedpeople.com/profile/chris-home-services,ratedpeople,1,
Property Renovation&Decorating Services,,General Fitted Furniture,,,10,80,07448421376,https://www.ratedpeople.com/profile/renovations-painting-watford,ratedpeople,1,
Father's House Carpentry/Painting & Decorating Services,,General Fitted Furniture,,,10,76,07504088436,https://www.ratedpeople.com/profile/fathers-house-carpentry,ratedpeople,1,
JH Mapp Fencing and Landscaping,,General Fitted Furniture,,,10,75,,https://www.ratedpeople.com/profile/jhmappfencing,ratedpeople,1,
Wayne Parker,,General Fitted Furniture,,,10,69,,https://www.ratedpeople.com/profile/wayne-parker,ratedpeople,1,
TEEMIS,,General Fitted Furniture,,,10,69,,https://www.ratedpeople.com/profile/teemis,ratedpeople,1,
B Shakespeare,,General Fitted Furniture,,,9,68,,https://www.ratedpeople.com/profile/b-shakespeare,ratedpeople,1,
Oliver Kent,,General Fitted Furniture,,,10,65,07557271029,https://www.ratedpeople.com/profile/oliver-kent,ratedpeople,1,
SERGIU NASALEAN,,General Fitted Furniture,,,10,64,,https://www.ratedpeople.com/profile/sergiu-nasalean,ratedpeople,1,
DW HOME IMPROVEMENTS,,General Fitted Furniture,,,10,60,07891965802,https://www.ratedpeople.com/profile/dw-carpentry-newport,ratedpeople,1,
Cymraeg Construction,,General Fitted Furniture,,,9,57,07498190215,https://www.ratedpeople.com/profile/cymraeg-home-improvements,ratedpeople,1,
HG Carpentry & Joinery,,General Fitted Furniture,,,10,56,07890311848,https://www.ratedpeople.com/profile/hg-carpentry-and-joinery,ratedpeople,1,
Davies’s Plastering,,General Fitted Furniture,,,9,43,,https://www.ratedpeople.com/profile/daviesplastering,ratedpeople,1,
Krzysztof Kruk,,General Fitted Furniture,,,10,42,07739096681,https://www.ratedpeople.com/profile/krzysztof-kruk-frome,ratedpeople,1,
