company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,Wooden Metal Gates,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
J B CARPENTRY,,Wooden Metal Gates,Chislehurst,,5,495,07904988509,https://www.ratedpeople.com/profile/j-b-carpentry-south-east,ratedpeople,1,
wood doctor,,Wooden Metal Gates,Portsmouth,,5,397,07826527179,https://www.ratedpeople.com/profile/wood-doctor,ratedpeople,1,
Rushymead General Maintenance,,Wooden Metal Gates,Amersham,,5,323,,https://www.ratedpeople.com/profile/rushymead-general-maintenance,ratedpeople,1,
ES Electrical & Building Services,,Wooden Metal Gates,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
CFC Ltd.,,Wooden Metal Gates,Bushey,,5,250,,https://www.ratedpeople.com/profile/cfc,ratedpeople,1,
Chameleon Refurbs,,Wooden Metal Gates,Cambridge,,5,245,07572886121,https://www.ratedpeople.com/profile/the-green-machine,ratedpeople,1,
Smith & Sons,,Wooden Metal Gates,Ka245jh,,5,231,07479071969,https://www.ratedpeople.com/profile/bill-smith-maintainance,ratedpeople,1,
RJ Mullan,,Wooden Metal Gates,London,,5,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Wooden Metal Gates,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
olliver hanrahan,,Wooden Metal Gates,,,10,194,07861192239,https://www.ratedpeople.com/profile/olliehanrahan,ratedpeople,1,
ER SERVICES (LONDON) LTD,,Wooden Metal Gates,Ashford,,5,178,,https://www.ratedpeople.com/profile/er-services-london,ratedpeople,1,
Aaron Construction,,Wooden Metal Gates,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
Kaspars Dzenis,,Wooden Metal Gates,Ashford,,5,163,,https://www.ratedpeople.com/profile/kaspars-dzenis,ratedpeople,1,
Morley Gardens,,Wooden Metal Gates,Westerham,,5,174,07415754167,https://www.ratedpeople.com/profile/morleys-lawns,ratedpeople,1,
Princes Paving and building,,Wooden Metal Gates,Princes Risborough,,5,158,,https://www.ratedpeople.com/profile/princes-paving-and-building,ratedpeople,1,
W & M Home Renovations,,Wooden Metal Gates,Stafford,,5,156,,https://www.ratedpeople.com/profile/wm-homerenovation,ratedpeople,1,
Your Property Developers,,Wooden Metal Gates,Stanmore,,4.5,137,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,Wooden Metal Gates,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Universeal home improvements,,Wooden Metal Gates,Slough,,5,129,,https://www.ratedpeople.com/profile/universeal-home-improvements,ratedpeople,1,
FlowTeck Roofing,,Wooden Metal Gates,Pershore,,5,271,,https://www.ratedpeople.com/profile/flowteck-roofing,ratedpeople,1,
G R JONES BRICKWORK LIMITED,,Wooden Metal Gates,Bargoed,,5,152,,https://www.ratedpeople.com/profile/g-r-jones-brickwork-limited,ratedpeople,1,
