company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Plumb GP,,Sprinkler System,2 Union Road,,4.5,1484,07788597250,https://www.ratedpeople.com/profile/plumb-gp,ratedpeople,1,
D&S Plumbing and Heating Services,,Sprinkler System,Uxbridge,,5,819,07737716360,https://www.ratedpeople.com/profile/d-s-plumbing-and-building,ratedpeople,1,
Cn Construction&Gardening Ltd,,Sprinkler System,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
Bc Plumbing Services,,Sprinkler System,Oxted,,5,627,07821194571,https://www.ratedpeople.com/profile/bc-plumbing-services,ratedpeople,1,
A & K Contractor Services,,Sprinkler System,,,9,591,07939990252,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople,1,
K Marsh Plumbing & Heating LTD,,Sprinkler System,Mitcham,,4.5,518,07776027235,https://www.ratedpeople.com/profile/k-marsh-plumbing-and-heating,ratedpeople,1,
Conor Lynch Plumbing & Heating,,Sprinkler System,Hornchurch,,5,417,07767523580,https://www.ratedpeople.com/profile/conor-lynch-plumbing-and-heating,ratedpeople,1,
J.J MURPHY plumbing & heating,,Sprinkler System,berkhampsted,,5,335,07496568368,https://www.ratedpeople.com/profile/jj-murphy-plumbing-and-heating,ratedpeople,1,
NEE BUILDERS,,Sprinkler System,Billericay,,5,288,07958997132,https://www.ratedpeople.com/profile/nee-builders,ratedpeople,1,
ES Electrical & Building Services,,Sprinkler System,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
Draiton Plumbing,,Sprinkler System,,,9,190,,https://www.ratedpeople.com/profile/draiton-plumbing,ratedpeople,1,
BMC PLUMBING & BUILDING SERVICES LTD,,Sprinkler System,Tongham,,5,183,,https://www.ratedpeople.com/profile/bmc-plumbing-building-services,ratedpeople,1,
Aaron Construction,,Sprinkler System,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
SMALL STONE MAINTENANCE SERVICES,,Sprinkler System,London,,5,168,07956840625,https://www.ratedpeople.com/profile/abdul-mumit,ratedpeople,1,
Hey Plumber,,Sprinkler System,Greater London,,5,207,07898417544,https://www.ratedpeople.com/profile/fadi-jameel,ratedpeople,1,
FLETCHERS HEATING SERVICES,,Sprinkler System,Braintree,,5,154,,https://www.ratedpeople.com/profile/fletchers-heating-services,ratedpeople,1,
D&T’s Plumbing & Tiling,,Sprinkler System,Chelmsford,,5,147,07916248247,https://www.ratedpeople.com/profile/dans-plumbing,ratedpeople,1,
Your Property Developers,,Sprinkler System,Stanmore,,4.5,137,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,Sprinkler System,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Gabriel-Construction,,Sprinkler System,Harrow,,5,134,,https://www.ratedpeople.com/profile/gabriel-construction,ratedpeople,1,
Fastfix drainage and plumbing Ltd,,Sprinkler System,Bristol,,4.5,153,,https://www.ratedpeople.com/profile/jaf-services,ratedpeople,1,
MD Maintenance solutions,,Sprinkler System,Bristol,,5,151,07533136592,https://www.ratedpeople.com/profile/md-maintenance-solutions,ratedpeople,1,
Hayes plumbing and Property services,,Sprinkler System,Bridgend,,5,144,,https://www.ratedpeople.com/profile/hayes-plumbing-and-property-services,ratedpeople,1,
Integrity Plumbing Heating and Gas,,Sprinkler System,Swindon,,4.5,128,07944471799,https://www.ratedpeople.com/profile/trc-plumbing-heating-and-gas,ratedpeople,1,
Rowland Heating,,Sprinkler System,Wolverhampton,,4.5,96,,https://www.ratedpeople.com/profile/rowland-heating,ratedpeople,1,
Ayres Plumbing Solutions,,Sprinkler System,Bristol,,5,85,07701060390,https://www.ratedpeople.com/profile/ayresplumbingsolutions,ratedpeople,1,
Bristol House Extensions,,Sprinkler System,Bristol,,5,79,07576561625,https://www.ratedpeople.com/profile/bristol-house-extensions,ratedpeople,1,
HFM Services,,Sprinkler System,Llanelli,,5,72,,https://www.ratedpeople.com/profile/hfmservices,ratedpeople,1,
RightFit Redevelopments,,Sprinkler System,Hengoed,,5,68,,https://www.ratedpeople.com/profile/jp-plumbing-solutions,ratedpeople,1,
Wise E.P.R LTD,,Sprinkler System,Stroud,,4.5,63,,https://www.ratedpeople.com/profile/plumbwise,ratedpeople,1,
Edal Group Ltd,,Sprinkler System,Bristol,,4.5,47,,https://www.ratedpeople.com/profile/edalplumbing,ratedpeople,1,
Radek Kruk,,Sprinkler System,Shepton Mallet,,5,44,,https://www.ratedpeople.com/profile/radek-kruk,ratedpeople,1,
LEANDRO SILVA PLUMBING LIMITED,,Sprinkler System,Wellington. Somerset,,5,43,,https://www.ratedpeople.com/profile/leandro-silva-plumbing-limited,ratedpeople,1,
Krzysztof Kruk,,Sprinkler System,Frome,,5,42,07739096681,https://www.ratedpeople.com/profile/krzysztof-kruk-frome,ratedpeople,1,
LAURENCE MATHAROO,,Sprinkler System,New Milton,,5,36,,https://www.ratedpeople.com/profile/laurence-matharoo,ratedpeople,1,
Weagan LTD,,Sprinkler System,Pontypool,,5,35,,https://www.ratedpeople.com/profile/weagan,ratedpeople,1,
GSR Construction,,Sprinkler System,Bridgend,,5,32,07521665093,https://www.ratedpeople.com/profile/gareth-ampm,ratedpeople,1,
MARSHALL HEATING SOLUTIONS LTD,,Sprinkler System,Cardiff,,4.5,30,,https://www.ratedpeople.com/profile/marshall-heating-solutions-ltd,ratedpeople,1,
MK1 Services,,Sprinkler System,Bristol,,5,26,,https://www.ratedpeople.com/profile/mk1-services,ratedpeople,1,
Blueprint construction and maintenance,,Sprinkler System,Aslmondsbury,,5,17,,https://www.ratedpeople.com/profile/blueprint-construction-and-maintenance,ratedpeople,1,
M POLLARD PLUMBING AND HEATING,,Sprinkler System,Close,,5,836,,https://www.ratedpeople.com/profile/m-pollard-plumbing-and-heating,ratedpeople,1,
TC Property Renovations,,Sprinkler System,Road,,5,253,,https://www.ratedpeople.com/profile/tc-joinery,ratedpeople,1,
NTRT Electrical and Construction Ltd,,Sprinkler System,Belmont Business Park,,5,133,07453379223,https://www.ratedpeople.com/profile/nikolaos-tatos,ratedpeople,1,
Gosforth Maintenance,,Sprinkler System,Canonbie,,5,128,,https://www.ratedpeople.com/profile/gosforth-maintenance-northumberland,ratedpeople,1,
DMH Contracts,,Sprinkler System,,,10,77,07831214581,https://www.ratedpeople.com/profile/think-heating,ratedpeople,1,
Buster Construction and Renovations,,Sprinkler System,Biggar,,5,60,07517633213,https://www.ratedpeople.com/profile/buster-construction-and-renovations,ratedpeople,1,
