company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
LXM Building Services Ltd,Mr Inglian,Builder,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,9.92,8,,https://www.checkatrade.com/trades/lxmbuildingservicesltd | https://www.myjobquote.co.uk/t/jk-building-services-2 | https://www.myjobquote.co.uk/t/jk-building-services-2 | https://www.myjobquote.co.uk/t/afh-building-services | https://www.myjobquote.co.uk/t/afh-building-services | https://www.myjobquote.co.uk/t/kd-building-services-2 | https://www.myjobquote.co.uk/t/kd-building-services-2 | https://www.myjobquote.co.uk/t/dd-building-services-2 | https://www.myjobquote.co.uk/t/dd-building-services-2 | https://www.myjobquote.co.uk/t/naj-building-services | https://www.myjobquote.co.uk/t/naj-building-services | https://www.myjobquote.co.uk/t/dms-building-services | https://www.myjobquote.co.uk/t/dms-building-services | https://www.myjobquote.co.uk/t/quality-roofingbuilding | https://www.myjobquote.co.uk/t/quality-roofingbuilding | https://www.myjobquote.co.uk/t/sd-building-services-3 | https://www.myjobquote.co.uk/t/sd-building-services-3,"checkatrade, myjobquote",2,
Building Bulls Ltd,Mr Dev,Builder,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,9.9,7,,https://www.checkatrade.com/trades/buildingbullsltd,checkatrade,1,
DPR Design & Build,Mr Przemyslaw,Builder,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,9.33,3,,https://www.checkatrade.com/trades/dprdesignbuild | https://www.myjobquote.co.uk/t/ewm-design-build-ltd | https://www.myjobquote.co.uk/t/ewm-design-build-ltd | https://www.myjobquote.co.uk/t/dbs-design-and-build-ltd | https://www.myjobquote.co.uk/t/dbs-design-and-build-ltd | https://www.myjobquote.co.uk/t/jax-design-build-ltd | https://www.myjobquote.co.uk/t/jax-design-build-ltd | https://www.myjobquote.co.uk/t/vjl-builders-1 | https://www.myjobquote.co.uk/t/vjl-builders-1,"checkatrade, myjobquote",2,
Ellian AB Construction Ltd,Mr Francisc,Builder,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,0,0,,https://www.checkatrade.com/trades/ellianabconstructionltd,checkatrade,1,
Abaco Marea,Mr Alin,Builder,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,9.92,110,,https://www.checkatrade.com/trades/abacomarea,checkatrade,1,
Jb Fit-out Ltd,,Builder,you again,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,8.95,42,,https://www.checkatrade.com/trades/jbfitout,checkatrade,1,
Illustrious Interiors Ltd,Mr Jacek,Builder,Golders Green,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,10,20,,https://www.checkatrade.com/trades/illustriousinteriorsltd,checkatrade,1,
Bme Builders Ltd,Mr Metush,Builder,,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,9.89,9,,https://www.checkatrade.com/trades/bmebuilders | https://www.myjobquote.co.uk/t/noble-builders | https://www.myjobquote.co.uk/t/noble-builders | https://www.myjobquote.co.uk/t/y-j-builders | https://www.myjobquote.co.uk/t/y-j-builders | https://www.myjobquote.co.uk/t/bon-dar-building-solutions | https://www.myjobquote.co.uk/t/bon-dar-building-solutions | https://www.myjobquote.co.uk/t/ioan-cioinea-tomoiaga | https://www.myjobquote.co.uk/t/ioan-cioinea-tomoiaga | https://www.myjobquote.co.uk/t/em-builders | https://www.myjobquote.co.uk/t/em-builders | https://www.myjobquote.co.uk/t/nrn-tokyo-construction | https://www.myjobquote.co.uk/t/nrn-tokyo-construction | https://www.myjobquote.co.uk/t/stavre-construction | https://www.myjobquote.co.uk/t/stavre-construction | https://www.myjobquote.co.uk/t/c-n-builders-1 | https://www.myjobquote.co.uk/t/c-n-builders-1 | https://www.myjobquote.co.uk/t/q-space-renovations | https://www.myjobquote.co.uk/t/q-space-renovations | https://www.myjobquote.co.uk/t/k1-builders-ltd | https://www.myjobquote.co.uk/t/k1-builders-ltd | https://www.myjobquote.co.uk/t/kejbuilders | https://www.myjobquote.co.uk/t/kejbuilders | https://www.myjobquote.co.uk/t/rjc-builders | https://www.myjobquote.co.uk/t/rjc-builders | https://www.myjobquote.co.uk/t/stag-fencing-services | https://www.myjobquote.co.uk/t/stag-fencing-services | https://www.myjobquote.co.uk/t/cfr-builders | https://www.myjobquote.co.uk/t/cfr-builders | https://www.myjobquote.co.uk/t/cb-builders-2 | https://www.myjobquote.co.uk/t/cb-builders-2 | https://www.myjobquote.co.uk/t/clbm-builders | https://www.myjobquote.co.uk/t/clbm-builders | https://www.myjobquote.co.uk/t/lowe-builders-1 | https://www.myjobquote.co.uk/t/lowe-builders-1 | https://www.myjobquote.co.uk/t/bg-builder | https://www.myjobquote.co.uk/t/bg-builder,"checkatrade, myjobquote",2,
Absolute World Ltd,Mr Pavel,Builder,London with,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,10,30,,https://www.checkatrade.com/trades/absoluteworld1023739,checkatrade,1,
Property Repair London Ltd,Mr Osman,Builder,London and,https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header,10,11,,https://www.checkatrade.com/trades/propertyrepairlondonltd,checkatrade,1,
