company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
DUDLEY FLOORING,,Carpet Fitter,Waltham Cross,,4.5,325,07872351122,https://www.ratedpeople.com/profile/dudley-flooring,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Carpet Fitter,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
MM Smooth Constructions,,Carpet Fitter,,,9,194,07533036734,https://www.ratedpeople.com/profile/mm-design-constructions,ratedpeople,1,
Black Pearl Flooring,,Carpet Fitter,Glastonbury,,4.5,179,,https://www.ratedpeople.com/profile/christians-carpets,ratedpeople,1,
Aaron Construction,,Carpet Fitter,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
Bespoke Flooring Solutions,,Carpet Fitter,London,,5,145,,https://www.ratedpeople.com/profile/bespoke-flooring-solutions,ratedpeople,1,
M&N Carpets and Flooring,,Carpet Fitter,,,9,145,,https://www.ratedpeople.com/profile/m-and-n-carpets-and-flooring,ratedpeople,1,
The Ruby Team,,Carpet Fitter,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
CERTIFIED GROUP LTD,,Carpet Fitter,London,,5,132,,https://www.ratedpeople.com/profile/certified-gas-heating,ratedpeople,1,
CAPITAL FLOORING,,Carpet Fitter,,,10,124,,https://www.ratedpeople.com/profile/capital-flooring,ratedpeople,1,
Strong Wood Carpentry,,Carpet Fitter,Romsey,,5,115,,https://www.ratedpeople.com/profile/balint-bora-carpentry,ratedpeople,1,
Cris,,Carpet Fitter,CROYDON,,5,109,07703759915,https://www.ratedpeople.com/profile/cris-saffron-walden,ratedpeople,1,
"ALEX AND SONS LANDSCAPING, BUILDING AND GARDENING SERVICES",,Carpet Fitter,Chinnor,,4.5,143,07388551754,https://www.ratedpeople.com/profile/alex-and-cip,ratedpeople,1,
Steven Bibb,,Carpet Fitter,Beckenham,,4.5,103,07932056112,https://www.ratedpeople.com/profile/steven-bibb,ratedpeople,1,
C&V Construction,,Carpet Fitter,Ilford,,5,96,07407058625,https://www.ratedpeople.com/profile/c-and-v-construction,ratedpeople,1,
Slam Projects,,Carpet Fitter,Camberley,,5,99,07541631793,https://www.ratedpeople.com/profile/slam-projects,ratedpeople,1,
LIGHT ELECTRICS,,Carpet Fitter,Essex,,4.5,112,07512308005,https://www.ratedpeople.com/profile/light-electrics,ratedpeople,1,
K&D Flooring Ltd,,Carpet Fitter,,,10,93,07950572226,https://www.ratedpeople.com/profile/kbc-woodfloors,ratedpeople,1,
Vibrant Carpets & Flooring,,Carpet Fitter,Chelmsford,,4.5,90,07766762659,https://www.ratedpeople.com/profile/paramount-flooring,ratedpeople,1,
Jemeison Elite,,Carpet Fitter,London,,5,89,07908772998,https://www.ratedpeople.com/profile/jemeison-elite,ratedpeople,1,
DB Home Improvements,,Carpet Fitter,Walsall,,4.5,133,,https://www.ratedpeople.com/profile/daniel-bradshaw,ratedpeople,1,
Property Renovation&Decorating Services,,Carpet Fitter,Watford,,5,199,07448421376,https://www.ratedpeople.com/profile/renovations-painting-watford,ratedpeople,1,
Father\\'s House Carpentry/Painting & Decorating Services,,Carpet Fitter,Bath,,5,76,07504088436,https://www.ratedpeople.com/profile/fathers-house-carpentry,ratedpeople,1,
Cymraeg Construction,,Carpet Fitter,Blackwood,,4.5,58,07498190215,https://www.ratedpeople.com/profile/cymraeg-home-improvements,ratedpeople,1,
Flawless Floors Ltd,,Carpet Fitter,Salford,,5,50,,https://www.ratedpeople.com/profile/albashir-altahar,ratedpeople,1,
R P Hall & Son,,Carpet Fitter,Bristol,,5,45,,https://www.ratedpeople.com/profile/r-p-hall-and-son,ratedpeople,1,
Martin Evans Flooring,,Carpet Fitter,Cwmcarn,,5,36,07765543817,https://www.ratedpeople.com/profile/martin-evans-flooring,ratedpeople,1,
AP Carpentry,,Carpet Fitter,Blackwood,,5,32,07533879151,https://www.ratedpeople.com/profile/adam-phelps,ratedpeople,1,
Tilda Design,,Carpet Fitter,,,10,22,,https://www.ratedpeople.com/profile/tilda-design,ratedpeople,1,
J Hughes Property Maintenance,,Carpet Fitter,Newport,,4,22,,https://www.ratedpeople.com/profile/fine-finish-decorator,ratedpeople,1,
MARK WALL CARPENTRY,,Carpet Fitter,Bristol,,4.5,20,,https://www.ratedpeople.com/profile/mrkwllcarpwork,ratedpeople,1,
Blueprint construction and maintenance,,Carpet Fitter,Aslmondsbury,,5,17,,https://www.ratedpeople.com/profile/blueprint-construction-and-maintenance,ratedpeople,1,
JJ Refurbishments,,Carpet Fitter,Blackwood,,5,15,,https://www.ratedpeople.com/profile/jj-building-and-flooring-services,ratedpeople,1,
Mystique Flooring,,Carpet Fitter,Rhyl,,5,14,,https://www.ratedpeople.com/profile/mystique-flooring,ratedpeople,1,
Floor Masters,,Carpet Fitter,Birmingham,,4.5,14,07495961253,https://www.ratedpeople.com/profile/floor-masters-birmingham,ratedpeople,1,
Rynik Carpentry & Building Ltd,,Carpet Fitter,Merthyr Tydfil,,4.5,13,,https://www.ratedpeople.com/profile/rynik-carpentry-and-building,ratedpeople,1,
Omni-build,,Carpet Fitter,Bath,,4.5,12,07857917467,https://www.ratedpeople.com/profile/samuels-carpentry-and-construction,ratedpeople,1,
L Davies Decorating,,Carpet Fitter,Llantwit Major,,5,8,,https://www.ratedpeople.com/profile/ashajhnjndasmhdsjkhasdk,ratedpeople,1,
complete building contractors,,Carpet Fitter,Maesteg,,5,8,,https://www.ratedpeople.com/profile/complete-building-contractors,ratedpeople,1,
NTRT Electrical and Construction Ltd,,Carpet Fitter,Belmont Business Park,,5,133,07453379223,https://www.ratedpeople.com/profile/nikolaos-tatos,ratedpeople,1,
White Interior's,,Carpet Fitter,Bay,,5,92,07845764680,https://www.ratedpeople.com/profile/white-interiors,ratedpeople,1,
Buster Construction and Renovations,,Carpet Fitter,Biggar,,5,60,07517633213,https://www.ratedpeople.com/profile/buster-construction-and-renovations,ratedpeople,1,
Main Builder,,Carpet Fitter,Dumfries,,5,46,07846279269,https://www.ratedpeople.com/profile/main-builder,ratedpeople,1,
mc property maintenance,,Carpet Fitter,County Durham,,4.5,41,07762204783,https://www.ratedpeople.com/profile/mc-property-maintenance-durham,ratedpeople,1,
Artisan Flooring,,Carpet Fitter,,,10,32,,https://www.ratedpeople.com/profile/artisan-hardwood-flooring,ratedpeople,1,
StapleCarpets,,Carpet Fitter,City,,5,29,07543538404,https://www.ratedpeople.com/profile/staplecarpets,ratedpeople,1,
Cole and Son Flooring Services,,Carpet Fitter,York,,5,24,,https://www.ratedpeople.com/profile/cole-and-son-flooring-services,ratedpeople,1,
Benwel Builders,,Carpet Fitter,Newcastle upon Tyne,,4,22,,https://www.ratedpeople.com/profile/benwel-builders,ratedpeople,1,
G 5 Home improvements,,Carpet Fitter,County Durham,,4.5,20,,https://www.ratedpeople.com/profile/g-5-home-improvements,ratedpeople,1,
Home Repair UK,,Carpet Fitter,Motherwell,,5,17,,https://www.ratedpeople.com/profile/home-repair-uk,ratedpeople,1,
DGB Building Services,,Carpet Fitter,Darlington,,5,16,,https://www.ratedpeople.com/profile/self-employed-daniel-bude,ratedpeople,1,
Dale's Way Builders Kitchens & Bathrooms,,Carpet Fitter,Wakefield,,4,15,,https://www.ratedpeople.com/profile/dales-way-kitchens-and-bathrooms,ratedpeople,1,
MPM McNeil Property Maintenance,,Carpet Fitter,Carlisle,,5,14,07956339084,https://www.ratedpeople.com/profile/tony-mcneil,ratedpeople,1,
OG - Make a Move LTD,,Carpet Fitter,Newcastle Upon Tyne,,4.5,7,,https://www.ratedpeople.com/profile/make-a-move-north-east,ratedpeople,1,
Schumann-Schultz Flooring Specialists LTD,,Carpet Fitter,Edinburgh,,5,4,,https://www.ratedpeople.com/profile/schumann-schultz-flooring-specialists,ratedpeople,1,
RG Flooring Contractors,,Carpet Fitter,Galashiels,,5,1,,https://www.ratedpeople.com/profile/allister-gorman,ratedpeople,1,
Hangloss,,Carpet Fitter,Middlesbrough,,4.5,7,07555469503,https://www.ratedpeople.com/profile/hangloss,ratedpeople,1,
Rated People,,Carpet Fitter,London,,0,0,,https://www.ratedpeople.com/profile/rated-people-2647620491143,ratedpeople,1,
HD Carpets & Flooring,,Carpet Fitter,Glasgow,,5,31,,https://www.ratedpeople.com/profile/hdcarpetsandflooring,ratedpeople,1,
Flooring Scotland,,Carpet Fitter,Glasgow,,4,11,07983673396,https://www.ratedpeople.com/profile/flooring-scotland,ratedpeople,1,
