company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Rubbish Taxi,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/rubbish-taxi/3w0a/,bark,1,
JunkCare,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/junkcare/9jLqN/,bark,1,
Sidcup Rubbish Clearance,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/sidcup-rubbish-clearance/2LA4e/,bark,1,
Ezwaste Ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/ezwaste-ltd/YJ2Ml/,bark,1,
A McMillan Landscaper,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/a-mcmillan-landscaper/2bdaa/,bark,1,
Waste No Time Ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/waste-no-time-ltd/VJVYb/,bark,1,
London Waste Group,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/london-waste-group/mZndE/,bark,1,
CJH Waste Contractors,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/cjh-waste-contractors/nj2q9/,bark,1,
clearance-kings,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/clearance-kings/Ly69/,bark,1,
Quality Removal Services,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/quality-removal-services/OwbY7/,bark,1,
Clearway Clearances Limited,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/clearway-clearances-limited/jGQ04/,bark,1,
Cullens Clearances Ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/cullens-clearances-ltd/MjoZ0/,bark,1,
Click2Collect,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/click2collect/0BlpK/,bark,1,
Give Me Rubbish,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/give-me-rubbish/GaMba/,bark,1,
M&R Skip and Grab Hire,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/mr-skip-and-grab-hire/JZ7K/,bark,1,
Junkcollection.co.uk,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/junkcollectioncouk/mOLVo/,bark,1,
Affordable Waste Removal LTD,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/affordable-waste-removal-ltd/vlRAV/,bark,1,
Mr B’s waste removal,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/mr-bs-waste-removal/qBlm1/,bark,1,
Taylors building and maintenance,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/taylors-building-and-maintenance/4gX0g/,bark,1,
Vonvil junk ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/vonvil-junk-ltd-/KGbk/,bark,1,
Bishop Waste Management,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/bishop-waste-management/e1G6L/,bark,1,
Junk Cube - Rubbish Removal London,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/junk-cube---rubbish-removal-london/qpRR8/,bark,1,
Jo Bushaway,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/jo-bushaway/LNMqK/,bark,1,
MMS,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/mms/NvO02/,bark,1,
Monks Moves,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/monks-moves/ORPd4/,bark,1,
Budget Waste Clearance,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/budget-waste-clearance/lG83o/,bark,1,
London Waste Disposal Ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/london-waste-disposal-ltd/PVXRb/,bark,1,
365 Facilities Group Ltd,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/365-facilities-group-ltd/NQ2nq/,bark,1,
Capital Recycle LTD,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/capital-recycle-ltd/yAqpE/,bark,1,
Alex and vans ltd,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/alex-and-vans-ltd/mjdP3/,bark,1,
JR recycling,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/jr-recycling/Z02Jn/,bark,1,
Elmbridge recycling,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/elmbridge-recycling/gJLV9/,bark,1,
Lifted Group Limited,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/lifted-group-limited/2Kjze/,bark,1,
The Kingsmen Movers,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/the-kingsmen-movers/q3yBM/,bark,1,
Abel building ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/abel-building-ltd/n2q1l/,bark,1,
AYD Waste Management Ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/ayd-waste-management-ltd/ZOGb/,bark,1,
Optimum MAX Services,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/optimum-max-services/vlYGM/,bark,1,
GWF House Clearance,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/gwf-house-clearance/9dKLJ/,bark,1,
Raei Removals,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/raei-removals/nmkjm/,bark,1,
Mcd waste removals ltd,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/mcd-waste-removals-ltd/BXYe7/,bark,1,
Tinge Group,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/tinge-group/mn60o/,bark,1,
SB RECYCLE,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/sb-recycle/2BKJN/,bark,1,
M&M tree Surgeon,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/mm-tree-surgeon/kjRpo/,bark,1,
LITTA.co - the UK's Leading Waste Removal Service,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/littaco---the-uks-leading-waste-removal-service/DPaDQ/,bark,1,
Sagittarius Recycling and Waste management Ltd,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/sagittarius-recycling-and-waste-management-ltd/7e2a9/,bark,1,
Call2moveremovals  ANY LOCATION,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/call2moveremovals--any-location/vGgK0/,bark,1,
OS-Clear,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/os-clear/EgyeD/,bark,1,
Waste clearance ldn,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/waste-clearance-ldn/jGlRb/,bark,1,
We Go Green Ltd,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/we-go-green-ltd/Y8kPl/,bark,1,
Waste Clearance limited,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/waste-clearance-limited/eRAjL/,bark,1,
East waste,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/east-waste/1Y83Z/,bark,1,
UpWasteRemovals,,Waste Removal,,,5,,,https://www.bark.com/en/gb/company/upwasteremovals/7DPdq/,bark,1,
AMIGO SERVICES GROUP LTD,,Waste Removal,,,,,,https://www.bark.com/en/gb/company/amigo-services-group-ltd/zbVlO/,bark,1,
